Integer, Steps, Result
58164,5,5280825
58165,2,167761
58166,2,277772
58167,2,387783
58168,2,497794
58169,15,89540004598
58170,3,237732
58171,3,457754
58172,3,677776
58173,3,897798
58174,11,146787641
58175,2,178871
58176,2,288882
58177,2,398893
58178,7,118929811
58179,24,893486242684398
58180,3,259952
58181,3,479974
58182,3,699996
58183,25,4455597447955544
58184,7,24388342
58185,0,58185
58186,2,299992
58187,3,710017
58188,3,930039
58189,4,2750572
58191,4,993399
58192,5,4778774
58193,38,6839849878998789489386
58194,3,1882881
58195,3,391193
58196,3,512215
58197,3,732237
58198,3,952259
58199,4,2994992
58200,1,58485
58201,1,68486
58202,1,78487
58203,1,88488
58204,1,98489
58205,3,395593
58206,3,516615
58207,3,736637
58208,3,956659
58209,5,5976795
58210,1,59495
58211,1,69496
58212,1,79497
58213,1,89498
58214,1,99499
58215,3,219912
58216,3,439934
58217,3,659956
58218,3,879978
58219,4,1100011
58220,3,221122
58221,3,441144
58222,3,661166
58223,3,881188
58224,5,4522254
58225,2,125521
58226,2,235532
58227,2,345543
58228,2,455554
58229,2,565565
58230,3,243342
58231,3,463364
58232,3,683386
58234,6,9912199
58235,2,136631
58236,2,246642
58237,2,356653
58238,2,466664
58239,2,576675
58240,3,265562
58241,3,485584
58242,5,4424244
58243,29,893974888888479398
58244,4,2798972
58245,2,147741
58246,2,257752
58247,2,367763
58248,2,477774
58249,2,587785
58250,3,287782
58251,13,8846446488
58252,12,8814884188
58254,12,2268338622
58255,2,158851
58256,2,268862
58257,2,378873
58258,2,488884
58259,2,598895
58260,4,510015
58261,4,950059
58262,6,8702078
58264,7,16999961
58265,2,169961
58266,2,279972
58267,2,389983
58268,2,499994
58269,4,2310132
58270,3,232232
58271,3,452254
58272,3,672276
58273,3,892298
58274,3,1662661
58275,16,49985258994
58276,10,169767961
58277,3,791197
58278,3,912219
58279,4,2554552
58280,3,254452
58281,3,474474
58282,3,694496
58284,3,1784871
58285,0,58285
58286,3,593395
58287,3,714417
58288,3,934439
58289,4,2798972
58290,3,276672
58291,3,496694
58292,5,4668664
58293,13,49985258994
58294,8,51866815
58295,3,395593
58296,3,516615
58297,3,736637
58298,3,956659
58299,5,5976795
58300,1,58685
58301,1,68686
58302,1,78687
58303,1,88688
58304,1,98689
58305,3,399993
58306,5,1442441
58308,9,496343694
58309,4,2982892
58310,1,59695
58311,1,69696
58312,1,79697
58313,1,89698
58314,1,99699
58315,4,437734
58316,4,877778
58318,10,931707139
58319,4,1148411
58320,3,225522
58321,3,445544
58322,3,665566
58323,3,885588
58324,10,885868588
58325,2,127721
58326,2,237732
58327,2,347743
58328,2,457754
58329,2,567765
58330,3,247742
58331,3,467764
58332,3,687786
58333,19,8813200023188
58334,10,1556556551
58335,2,138831
58336,2,248842
58337,2,358853
58338,2,468864
58339,2,578875
58340,3,269962
58341,3,489984
58342,5,4510154
58344,10,1896666981
58345,2,149941
58346,2,259952
58347,2,369963
58348,2,479974
58349,2,589985
58350,7,15788751
58351,4,914419
58352,5,4998994
58354,3,1442441
58355,4,523325
58356,4,963369
58357,5,4546454
58358,9,881585188
58359,5,4326234
58360,4,518815
58361,4,958859
58362,13,9382222839
58363,13,88366666388
58364,3,1564651
58365,4,567765
58367,23,148623565326841
58368,3,993399
58369,4,2358532
58370,3,236632
58371,3,456654
58372,3,676676
58373,3,896698
58374,3,1686861
58375,6,2358532
58376,8,52788725
58377,3,795597
58378,3,916619
58379,10,1556556551
58380,3,258852
58381,3,478874
58382,3,698896
58383,7,89377398
58384,7,22699622
58385,0,58385
58386,3,597795
58387,3,718817
58388,3,938839
58389,21,44267466476244
58390,8,22911922
58391,4,991199
58392,5,4754574
58393,7,89111198
58394,8,43699634
58395,3,399993
58396,5,1442441
58398,9,496343694
58399,4,2982892
58400,1,58885
58401,1,68886
58402,1,78887
58403,1,88888
58404,1,98889
58405,4,797797
58406,15,5166226615
58408,7,125646521
58409,5,5952595
58410,1,59895
58411,1,69896
58412,1,79897
58413,1,89898
58414,1,99899
58415,11,499404994
58416,38,6832123695335963212386
58417,8,45777754
58418,14,177136631771
58420,3,229922
58421,3,449944
58422,3,669966
58423,3,889988
58424,8,89111198
58425,2,129921
58426,2,239932
58427,2,349943
58428,2,459954
58429,2,569965
58430,4,493394
58431,19,16668488486661
58432,12,927787729
58433,5,8958598
58434,3,1222221
58435,3,271172
58436,3,491194
58437,5,4656564
58439,4,1772771
58440,9,144222441
58441,16,663305503366
58442,12,8911661198
58443,11,8836886388
58444,3,1344431
58445,3,293392
58446,4,927729
58448,20,45496488469454
58449,9,93000039
58450,7,16699661
58451,8,134202431
58452,5,4986894
58453,5,8836388
58454,3,1466641
58455,6,1686861
58456,8,145686541
58457,5,4534354
58459,6,8726278
58460,6,1478741
58461,9,259727952
58462,10,682242286
58463,15,663305503366
58464,3,1588851
58465,6,1564651
58467,6,9936399
58468,3,997799
58469,8,89111198
58470,4,471174
58471,8,88255288
58472,5,3972793
58473,11,4964444694
58474,5,5634365
58475,6,2432342
58476,8,56677665
58477,3,799997
58478,8,279767972
58479,4,2542452
58480,23,17833455433871
58481,6,8934398
58482,12,4964444694
58483,11,8911661198
58485,0,58485
58486,11,695565596
58488,7,177585771
58489,4,2786872
58490,7,12322321
58491,4,999999
58492,5,4742474
58494,7,23255232
58495,4,797797
58496,15,5166226615
58498,7,125646521
58499,5,5952595
58500,3,198891
58502,13,1475335741
58503,7,39633693
58504,9,232585232
58505,2,199991
58506,3,510015
58507,3,730037
58508,3,950059
58509,4,2970792
58510,4,431134
58511,4,871178
58512,5,3532353
58513,21,99771377317799
58514,4,2102012
58515,2,111111
58516,2,221122
58517,2,331133
58518,2,441144
58519,2,551155
58520,3,233332
58521,3,453354
58522,3,673376
58523,3,893398
58524,3,1124211
58525,2,122221
58526,2,232232
58527,2,342243
58528,2,452254
58529,2,562265
58530,3,255552
58531,3,475574
58532,3,695596
58533,21,111675303576111
58534,3,1246421
58535,2,133331
58536,2,243342
58537,2,353353
58538,2,463364
58539,2,573375
58540,3,277772
58541,3,497794
58544,3,1368631
58545,2,144441
58546,2,254452
58547,2,364463
58548,2,474474
58549,2,584485
58550,3,299992
58551,4,930039
58552,12,5158778515
58553,7,88555588
58554,31,44035358885353044
58555,2,155551
58556,2,265562
58557,2,375573
58558,2,485584
58559,2,595595
58560,4,435534
58561,4,875578
58562,8,45344354
58564,9,52788725
58565,2,166661
58566,2,276672
58567,2,386683
58568,2,496694
58569,4,2248422
58570,3,244442
58571,3,464464
58572,3,684486
58574,7,15866851
58575,2,177771
58576,2,287782
58577,2,397793
58578,12,8846446488
58580,3,266662
58581,3,486684
58582,5,4448444
58584,7,24422442
58585,0,58585
58586,2,298892
58587,8,29911992
58588,13,5233333325
58590,3,288882
58591,8,118929811
58595,2,199991
58596,3,510015
58597,3,730037
58598,3,950059
58599,4,2970792
58600,4,395593
58601,4,736637
58602,6,5976795
58603,10,587888785
58604,5,18988981
58605,3,393393
58606,3,514415
58607,3,734437
58608,3,954459
58609,17,99048884099
58610,4,439934
58611,4,879978
58612,5,3520253
58614,5,4290924
58615,2,113311
58616,2,223322
58617,2,333333
58618,2,443344
58619,2,553355
58620,3,237732
58621,3,457754
58622,3,677776
58623,3,897798
58624,3,1148411
58625,2,124421
58626,2,234432
58627,2,344443
58628,2,454454
58629,2,564465
58630,3,259952
58631,3,479974
58632,3,699996
58633,25,4455597447955544
58634,5,4962694
58635,2,135531
58636,2,245542
58637,2,355553
58638,2,465564
58639,2,575575
58641,4,993399
58642,5,4778774
58643,38,6839849878998789489386
58644,10,1686666861
58645,2,146641
58646,2,256652
58647,2,366663
58648,2,476674
58649,2,586685
58650,4,597795
58651,4,938839
58652,10,1771331771
58653,7,89377398
58655,2,157751
58656,2,267762
58657,2,377773
58658,2,487784
58659,2,597795
58660,5,877778
58661,11,931707139
58662,5,3568653
58663,14,133697796331
58664,11,154242451
58665,2,168861
58666,2,278872
58667,2,388883
58668,2,498894
58669,8,88166188
58670,3,248842
58671,3,468864
58672,3,688886
58673,9,663787366
58674,7,16688661
58675,2,179971
58676,2,289982
58677,2,399993
58678,3,910019
58679,4,2530352
58680,5,963369
58681,10,881585188
58682,5,4534354
58684,3,1772771
58685,0,58685
58686,3,591195
58687,3,712217
58688,3,932239
58689,4,2774772
58690,9,52788725
58691,4,916619
58692,6,9936399
58694,3,1894981
58695,3,393393
58696,3,514415
58697,3,734437
58698,3,954459
58699,17,99048884099
58700,5,797797
58702,6,5952595
58705,3,397793
58706,3,518815
58707,3,738837
58708,3,958859
58709,8,43699634
58710,39,6832123695335963212386
58711,15,177136631771
58712,21,66354322345366
58713,25,1676404554046761
58714,8,79433497
58715,2,115511
58716,2,225522
58717,2,335533
58718,2,445544
58719,2,555555
58720,3,232232
58721,3,452254
58722,3,672276
58723,3,892298
58724,8,89899898
58725,2,126621
58726,2,236632
58727,2,346643
58728,2,456654
58729,2,566665
58730,3,254452
58731,3,474474
58732,3,694496
58734,26,8802202552022088
58735,2,137731
58736,2,247742
58737,2,357753
58738,2,467764
58739,2,577775
58740,3,276672
58741,3,496694
58742,5,4668664
58743,13,49985258994
58744,10,1786446871
58745,2,148841
58746,2,258852
58747,2,368863
58748,2,478874
58749,2,588885
58750,3,298892
58751,14,5233333325
58752,11,2797227972
58753,7,88033088
58754,13,5166226615
58755,2,159951
58756,2,269962
58757,2,379973
58758,2,489984
58759,2,599995
58760,3,221122
58761,3,441144
58762,3,661166
58763,3,881188
58764,3,1552551
58765,4,563365
58766,7,22911922
58767,5,4986894
58768,3,991199
58769,4,2334332
58770,3,243342
58771,3,463364
58772,3,683386
58774,3,1674761
58775,17,89540004598
58776,6,15788751
58777,3,793397
58778,3,914419
58779,4,2578752
58780,3,265562
58781,3,485584
58782,5,4424244
58783,29,893974888888479398
58784,3,1796971
58785,0,58785
58786,3,595595
58787,3,716617
58788,3,936639
58789,8,118929811
58790,3,287782
58791,13,8846446488
58792,12,8814884188
58795,3,397793
58796,3,518815
58797,3,738837
58798,3,958859
58799,8,43699634
58800,4,393393
58801,4,734437
58802,18,99048884099
58803,5,6868686
58804,5,18855881
58805,4,793397
58806,33,44035358885353044
58808,10,908727809
58809,8,31200213
58810,3,223322
58811,3,443344
58812,3,663366
58813,3,883388
58814,10,695565596
58815,2,117711
58816,2,227722
58817,2,337733
58818,2,447744
58819,2,557755
58820,3,236632
58821,3,456654
58822,3,676676
58823,3,896698
58825,2,128821
58826,2,238832
58827,2,348843
58828,2,458854
58829,2,568865
58830,3,258852
58831,3,478874
58832,3,698896
58833,7,89377398
58835,2,139931
58836,2,249942
58837,2,359953
58838,2,469964
58839,2,579975
58840,8,22911922
58841,4,991199
58842,5,4754574
58843,7,89111198
58844,3,1332331
58845,3,291192
58846,4,923329
58847,19,4445576755444
58848,5,8946498
58849,4,1992991
58850,4,595595
58851,4,936639
58852,6,9386839
58854,3,1454541
58855,4,527725
58856,4,967769
58858,30,397646864468646793
58859,10,695565596
58860,3,225522
58861,3,445544
58862,3,665566
58863,3,885588
58864,3,1576751
58865,6,1576751
58866,6,11377311
58867,5,4974794
58868,3,995599
58869,10,891000198
58870,3,247742
58871,3,467764
58872,3,687786
58873,19,8813200023188
58874,3,1698961
58875,6,2346432
58876,6,15655651
58877,3,797797
58878,3,918819
58879,6,9288829
58880,3,269962
58881,3,489984
58882,5,4510154
58884,9,89700798
58885,0,58885
58886,3,599995
58887,5,5842485
58888,11,2334444332
58889,4,2762672
58890,7,15788751
58891,4,914419
58892,5,4998994
58894,7,22399322
58895,4,793397
58896,33,44035358885353044
58898,10,908727809
58899,8,31200213
58900,5,793397
58902,9,31200213
58903,5,6856586
58904,11,869363968
58905,14,8939779398
58906,5,1478741
58907,18,662878878266
58908,8,259727952
58909,8,43911934
58910,3,227722
58911,3,447744
58912,3,667766
58913,3,887788
58914,12,4964444694
58915,2,119911
58916,2,229922
58917,2,339933
58918,2,449944
58919,2,559955
58920,4,471174
58921,8,88255288
58922,5,3972793
58923,11,4964444694
58924,3,1112111
58925,3,251152
58926,3,471174
58927,3,691196
58928,7,88255288
58929,4,1552551
58930,23,17833455433871
58931,6,8934398
58932,12,4964444694
58933,11,8911661198
58934,3,1234321
58935,3,273372
58936,3,493394
58938,18,16668488486661
58939,4,1796971
58940,7,12322321
58941,4,999999
58942,5,4742474
58944,3,1356531
58945,3,295592
58946,22,17833455433871
58947,10,1179339711
58948,5,8934398
58949,5,3972793
58950,14,4964444694
58952,6,9362639
58953,7,88777788
58954,3,1478741
58955,6,1674761
58956,8,144222441
58957,8,89333398
58958,15,663305503366
58959,12,4964444694
58960,3,229922
58961,3,449944
58962,3,669966
58963,3,889988
58964,5,5292925
58965,4,570075
58966,6,12322321
58968,3,999999
58969,4,2322232
58970,4,493394
58971,19,16668488486661
58972,12,927787729
58973,5,8958598
58974,8,29911992
58976,6,16699661
58977,13,8939779398
58978,7,134202431
58979,4,2566652
58980,9,144222441
58981,16,663305503366
58982,12,8911661198
58983,11,8836886388
58984,7,23566532
58985,0,58985
58986,13,4964444694
58989,13,8846446488
58990,7,16699661
58991,8,134202431
58992,5,4986894
58993,5,8836388
58994,7,23211232
58995,14,8939779398
58996,5,1478741
58997,18,662878878266
58998,8,259727952
58999,8,43911934
59000,1,59095
59001,1,69096
59002,1,79097
59003,1,89098
59004,1,99099
59005,3,211112
59006,3,431134
59007,3,651156
59008,3,871178
59009,5,2126212
59010,3,222222
59011,3,442244
59012,3,662266
59013,3,882288
59014,3,1112111
59015,2,121121
59016,2,231132
59017,2,341143
59018,2,451154
59019,2,561165
59020,3,244442
59021,3,464464
59022,3,684486
59024,3,1234321
59025,2,132231
59026,1,121121
59027,2,352253
59028,2,462264
59029,2,572275
59030,3,266662
59031,3,486684
59032,5,4448444
59034,3,1356531
59035,2,143341
59036,2,253352
59037,2,363363
59038,2,473374
59039,2,583385
59040,3,288882
59041,8,118929811
59044,3,1478741
59045,2,154451
59046,2,264462
59047,2,374473
59048,2,484484
59049,2,594495
59050,4,512215
59051,4,952259
59052,12,4426886244
59053,29,893974888888479398
59054,5,5292925
59055,2,165561
59056,2,275572
59057,2,385583
59058,2,495594
59059,3,1112111
59060,3,233332
59061,3,453354
59062,3,673376
59063,3,893398
59064,8,29911992
59065,2,176671
59066,2,286682
59067,2,396693
59069,4,2468642
59070,3,255552
59071,3,475574
59072,3,695596
59073,21,111675303576111
59074,7,23566532
59075,2,187781
59076,2,297792
59077,5,5634365
59078,7,157545751
59079,10,1367777631
59080,3,277772
59081,3,497794
59084,7,23211232
59085,2,198891
59086,8,9912199
59088,16,996963369699
59089,12,1475335741
59090,3,299992
59091,4,930039
59092,12,5158778515
59093,7,88555588
59095,0,59095
59096,3,530035
59097,3,750057
59098,3,970079
59099,5,4302034
59100,1,59295
59101,1,69296
59102,1,79297
59103,1,89298
59104,1,99299
59105,3,215512
59106,3,435534
59107,3,655556
59108,3,875578
59109,6,4326234
59110,3,226622
59111,3,446644
59112,3,666666
59113,3,886688
59114,3,1136311
59115,2,123321
59116,2,233332
59117,2,343343
59118,2,453354
59119,2,563365
59120,3,248842
59121,3,468864
59122,3,688886
59123,9,663787366
59124,3,1258521
59125,2,134431
59126,2,244442
59127,2,354453
59128,2,464464
59129,2,574475
59130,5,963369
59131,10,881585188
59132,5,4534354
59134,6,9716179
59135,2,145541
59136,2,255552
59137,2,365563
59138,2,475574
59139,2,585585
59140,9,52788725
59141,4,916619
59142,6,9936399
59144,4,2994992
59145,2,156651
59146,2,266662
59147,2,376673
59148,2,486684
59149,2,596695
59150,6,1442441
59151,10,496343694
59152,5,4412144
59153,19,88561499416588
59154,5,5280825
59155,2,167761
59156,2,277772
59157,2,387783
59158,2,497794
59159,15,89540004598
59160,3,237732
59161,3,457754
59162,3,677776
59163,3,897798
59164,11,146787641
59165,2,178871
59166,2,288882
59167,2,398893
59168,7,118929811
59169,24,893486242684398
59170,3,259952
59171,3,479974
59172,3,699996
59173,25,4455597447955544
59174,7,24388342
59175,2,189981
59176,2,299992
59177,3,710017
59178,3,930039
59179,4,2750572
59181,4,993399
59182,5,4778774
59183,38,6839849878998789489386
59184,3,1882881
59185,3,391193
59186,3,512215
59187,3,732237
59188,3,952259
59189,4,2994992
59190,4,597795
59191,4,938839
59192,10,1771331771
59193,7,89377398
59194,8,93177139
59195,0,59195
59196,3,534435
59197,3,754457
59198,3,974479
59199,10,695686596
59200,1,59495
59201,1,69496
59202,1,79497
59203,1,89498
59204,1,99499
59205,3,219912
59206,3,439934
59207,3,659956
59208,3,879978
59209,4,1100011
59210,3,221122
59211,3,441144
59212,3,661166
59213,3,881188
59214,5,4522254
59215,2,125521
59216,2,235532
59217,2,345543
59218,2,455554
59219,2,565565
59220,3,243342
59221,3,463364
59222,3,683386
59224,6,9912199
59225,2,136631
59226,2,246642
59227,2,356653
59228,2,466664
59229,2,576675
59230,3,265562
59231,3,485584
59232,5,4424244
59233,29,893974888888479398
59234,4,2798972
59235,2,147741
59236,2,257752
59237,2,367763
59238,2,477774
59239,2,587785
59240,3,287782
59241,13,8846446488
59242,12,8814884188
59244,12,2268338622
59245,2,158851
59246,2,268862
59247,2,378873
59248,2,488884
59249,2,598895
59250,4,510015
59251,4,950059
59252,6,8702078
59254,7,16999961
59255,2,169961
59256,2,279972
59257,2,389983
59258,2,499994
59259,4,2310132
59260,3,232232
59261,3,452254
59262,3,672276
59263,3,892298
59264,3,1662661
59265,16,49985258994
59266,10,169767961
59267,3,791197
59268,3,912219
59269,4,2554552
59270,3,254452
59271,3,474474
59272,3,694496
59274,3,1784871
59275,9,14355341
59276,3,593395
59277,3,714417
59278,3,934439
59279,4,2798972
59280,3,276672
59281,3,496694
59282,5,4668664
59283,13,49985258994
59284,8,51866815
59285,3,395593
59286,3,516615
59287,3,736637
59288,3,956659
59289,5,5976795
59290,3,298892
59291,14,5233333325
59292,11,2797227972
59293,7,88033088
59294,10,996848699
59295,0,59295
59296,3,538835
59297,3,758857
59298,3,978879
59300,1,59695
59301,1,69696
59302,1,79697
59303,1,89698
59304,1,99699
59305,4,437734
59306,4,877778
59308,10,931707139
59309,4,1148411
59310,3,225522
59311,3,445544
59312,3,665566
59313,3,885588
59314,10,885868588
59315,2,127721
59316,2,237732
59317,2,347743
59318,2,457754
59319,2,567765
59320,3,247742
59321,3,467764
59322,3,687786
59323,19,8813200023188
59324,10,1556556551
59325,2,138831
59326,2,248842
59327,2,358853
59328,2,468864
59329,2,578875
59330,3,269962
59331,3,489984
59332,5,4510154
59334,10,1896666981
59335,2,149941
59336,2,259952
59337,2,369963
59338,2,479974
59339,2,589985
59340,7,15788751
59341,4,914419
59342,5,4998994
59344,3,1442441
59345,4,523325
59346,4,963369
59347,5,4546454
59348,9,881585188
59349,5,4326234
59350,4,518815
59351,4,958859
59352,13,9382222839
59353,13,88366666388
59354,3,1564651
59355,4,567765
59357,23,148623565326841
59358,3,993399
59359,4,2358532
59360,3,236632
59361,3,456654
59362,3,676676
59363,3,896698
59364,3,1686861
59365,6,2358532
59366,8,52788725
59367,3,795597
59368,3,916619
59369,10,1556556551
59370,3,258852
59371,3,478874
59372,3,698896
59373,7,89377398
59374,7,22699622
59375,6,2236322
59376,3,597795
59377,3,718817
59378,3,938839
59379,21,44267466476244
59380,8,22911922
59381,4,991199
59382,5,4754574
59383,7,89111198
59384,8,43699634
59385,3,399993
59386,5,1442441
59388,9,496343694
59389,4,2982892
59390,4,595595
59391,4,936639
59392,6,9386839
59394,4,3996993
59395,0,59395
59396,10,43699634
59397,9,56677665
59398,15,13786668731
59399,4,2236322
59400,1,59895
59401,1,69896
59402,1,79897
59403,1,89898
59404,1,99899
59405,11,499404994
59406,38,6832123695335963212386
59407,8,45777754
59408,14,177136631771
59410,3,229922
59411,3,449944
59412,3,669966
59413,3,889988
59414,8,89111198
59415,2,129921
59416,2,239932
59417,2,349943
59418,2,459954
59419,2,569965
59420,4,493394
59421,19,16668488486661
59422,12,927787729
59423,5,8958598
59424,3,1222221
59425,3,271172
59426,3,491194
59427,5,4656564
59429,4,1772771
59430,9,144222441
59431,16,663305503366
59432,12,8911661198
59433,11,8836886388
59434,3,1344431
59435,3,293392
59436,4,927729
59438,20,45496488469454
59439,9,93000039
59440,7,16699661
59441,8,134202431
59442,5,4986894
59443,5,8836388
59444,3,1466641
59445,6,1686861
59446,8,145686541
59447,5,4534354
59449,6,8726278
59450,6,1478741
59451,9,259727952
59452,10,682242286
59453,15,663305503366
59454,3,1588851
59455,6,1564651
59457,6,9936399
59458,3,997799
59459,8,89111198
59460,4,471174
59461,8,88255288
59462,5,3972793
59463,11,4964444694
59464,5,5634365
59465,6,2432342
59466,8,56677665
59467,3,799997
59468,8,279767972
59469,4,2542452
59470,23,17833455433871
59471,6,8934398
59472,12,4964444694
59473,11,8911661198
59475,6,2310132
59476,11,695565596
59478,7,177585771
59479,4,2786872
59480,7,12322321
59481,4,999999
59482,5,4742474
59484,7,23255232
59485,4,797797
59486,15,5166226615
59488,7,125646521
59489,5,5952595
59490,14,4964444694
59492,6,9362639
59493,7,88777788
59494,9,222686222
59495,0,59495
59497,5,5768675
59498,11,1595995951
59499,14,49985258994
59500,4,431134
59501,4,871178
59502,5,3532353
59503,21,99771377317799
59504,4,2102012
59505,2,111111
59506,2,221122
59507,2,331133
59508,2,441144
59509,2,551155
59510,3,233332
59511,3,453354
59512,3,673376
59513,3,893398
59514,3,1124211
59515,2,122221
59516,2,232232
59517,2,342243
59518,2,452254
59519,2,562265
59520,3,255552
59521,3,475574
59522,3,695596
59523,21,111675303576111
59524,3,1246421
59525,2,133331
59526,2,243342
59527,2,353353
59528,2,463364
59529,2,573375
59530,3,277772
59531,3,497794
59534,3,1368631
59535,2,144441
59536,2,254452
59537,2,364463
59538,2,474474
59539,2,584485
59540,3,299992
59541,4,930039
59542,12,5158778515
59543,7,88555588
59544,31,44035358885353044
59545,2,155551
59546,2,265562
59547,2,375573
59548,2,485584
59549,2,595595
59550,4,435534
59551,4,875578
59552,8,45344354
59554,9,52788725
59555,2,166661
59556,2,276672
59557,2,386683
59558,2,496694
59559,4,2248422
59560,3,244442
59561,3,464464
59562,3,684486
59564,7,15866851
59565,2,177771
59566,2,287782
59567,2,397793
59568,12,8846446488
59570,3,266662
59571,3,486684
59572,5,4448444
59574,7,24422442
59575,2,188881
59576,2,298892
59577,8,29911992
59578,13,5233333325
59580,3,288882
59581,8,118929811
59585,2,199991
59586,3,510015
59587,3,730037
59588,3,950059
59589,4,2970792
59590,4,512215
59591,4,952259
59592,12,4426886244
59593,29,893974888888479398
59594,3,1992991
59595,0,59595
59596,3,532235
59597,3,752257
59598,3,972279
59599,6,8690968
59600,4,439934
59601,4,879978
59602,5,3520253
59604,5,4290924
59605,2,113311
59606,2,223322
59607,2,333333
59608,2,443344
59609,2,553355
59610,3,237732
59611,3,457754
59612,3,677776
59613,3,897798
59614,3,1148411
59615,2,124421
59616,2,234432
59617,2,344443
59618,2,454454
59619,2,564465
59620,3,259952
59621,3,479974
59622,3,699996
59623,25,4455597447955544
59624,5,4962694
59625,2,135531
59626,2,245542
59627,2,355553
59628,2,465564
59629,2,575575
59631,4,993399
59632,5,4778774
59633,38,6839849878998789489386
59634,10,1686666861
59635,2,146641
59636,2,256652
59637,2,366663
59638,2,476674
59639,2,586685
59640,4,597795
59641,4,938839
59642,10,1771331771
59643,7,89377398
59645,2,157751
59646,2,267762
59647,2,377773
59648,2,487784
59649,2,597795
59650,5,877778
59651,11,931707139
59652,5,3568653
59653,14,133697796331
59654,11,154242451
59655,2,168861
59656,2,278872
59657,2,388883
59658,2,498894
59659,8,88166188
59660,3,248842
59661,3,468864
59662,3,688886
59663,9,663787366
59664,7,16688661
59665,2,179971
59666,2,289982
59667,2,399993
59668,3,910019
59669,4,2530352
59670,5,963369
59671,10,881585188
59672,5,4534354
59674,3,1772771
59675,9,14877841
59676,3,591195
59677,3,712217
59678,3,932239
59679,4,2774772
59680,9,52788725
59681,4,916619
59682,6,9936399
59684,3,1894981
59685,3,393393
59686,3,514415
59687,3,734437
59688,3,954459
59689,17,99048884099
59690,6,1442441
59691,10,496343694
59692,5,4412144
59693,19,88561499416588
59694,8,93000039
59695,0,59695
59696,3,536635
59697,3,756657
59698,3,976679
59699,12,4646886464
59700,39,6832123695335963212386
59701,15,177136631771
59702,21,66354322345366
59703,25,1676404554046761
59704,8,79433497
59705,2,115511
59706,2,225522
59707,2,335533
59708,2,445544
59709,2,555555
59710,3,232232
59711,3,452254
59712,3,672276
59713,3,892298
59714,8,89899898
59715,2,126621
59716,2,236632
59717,2,346643
59718,2,456654
59719,2,566665
59720,3,254452
59721,3,474474
59722,3,694496
59724,26,8802202552022088
59725,2,137731
59726,2,247742
59727,2,357753
59728,2,467764
59729,2,577775
59730,3,276672
59731,3,496694
59732,5,4668664
59733,13,49985258994
59734,10,1786446871
59735,2,148841
59736,2,258852
59737,2,368863
59738,2,478874
59739,2,588885
59740,3,298892
59741,14,5233333325
59742,11,2797227972
59743,7,88033088
59744,13,5166226615
59745,2,159951
59746,2,269962
59747,2,379973
59748,2,489984
59749,2,599995
59750,3,221122
59751,3,441144
59752,3,661166
59753,3,881188
59754,3,1552551
59755,4,563365
59756,7,22911922
59757,5,4986894
59758,3,991199
59759,4,2334332
59760,3,243342
59761,3,463364
59762,3,683386
59764,3,1674761
59765,17,89540004598
59766,6,15788751
59767,3,793397
59768,3,914419
59769,4,2578752
59770,3,265562
59771,3,485584
59772,5,4424244
59773,29,893974888888479398
59774,3,1796971
59775,12,695686596
59776,3,595595
59777,3,716617
59778,3,936639
59779,8,118929811
59780,3,287782
59781,13,8846446488
59782,12,8814884188
59785,3,397793
59786,3,518815
59787,3,738837
59788,3,958859
59789,8,43699634
59790,4,510015
59791,4,950059
59792,6,8702078
59794,4,3972793
59795,0,59795
59796,5,1882881
59797,5,5732375
59798,7,169404961
59799,4,2212122
59800,3,223322
59801,3,443344
59802,3,663366
59803,3,883388
59804,10,695565596
59805,2,117711
59806,2,227722
59807,2,337733
59808,2,447744
59809,2,557755
59810,3,236632
59811,3,456654
59812,3,676676
59813,3,896698
59815,2,128821
59816,2,238832
59817,2,348843
59818,2,458854
59819,2,568865
59820,3,258852
59821,3,478874
59822,3,698896
59823,7,89377398
59825,2,139931
59826,2,249942
59827,2,359953
59828,2,469964
59829,2,579975
59830,8,22911922
59831,4,991199
59832,5,4754574
59833,7,89111198
59834,3,1332331
59835,3,291192
59836,4,923329
59837,19,4445576755444
59838,5,8946498
59839,4,1992991
59840,4,595595
59841,4,936639
59842,6,9386839
59844,3,1454541
59845,4,527725
59846,4,967769
59848,30,397646864468646793
59849,10,695565596
59850,3,225522
59851,3,445544
59852,3,665566
59853,3,885588
59854,3,1576751
59855,6,1576751
59856,6,11377311
59857,5,4974794
59858,3,995599
59859,10,891000198
59860,3,247742
59861,3,467764
59862,3,687786
59863,19,8813200023188
59864,3,1698961
59865,6,2346432
59866,6,15655651
59867,3,797797
59868,3,918819
59869,6,9288829
59870,3,269962
59871,3,489984
59872,5,4510154
59874,9,89700798
59875,6,2322232
59876,3,599995
59877,5,5842485
59878,11,2334444332
59879,4,2762672
59880,7,15788751
59881,4,914419
59882,5,4998994
59884,7,22399322
59885,4,793397
59886,33,44035358885353044
59888,10,908727809
59889,8,31200213
59890,4,518815
59891,4,958859
59892,13,9382222839
59893,13,88366666388
59894,5,7932397
59895,0,59895
59897,5,5720275
59898,11,1342222431
59899,6,8922298
59900,3,227722
59901,3,447744
59902,3,667766
59903,3,887788
59904,12,4964444694
59905,2,119911
59906,2,229922
59907,2,339933
59908,2,449944
59909,2,559955
59910,4,471174
59911,8,88255288
59912,5,3972793
59913,11,4964444694
59914,3,1112111
59915,3,251152
59916,3,471174
59917,3,691196
